SettlementPoint,Month,DayOfWeek,Hour,Price,NormalizedPrice
HB_PAN,5,3,22,12.07,0.03050799476283636
HB_PAN,5,3,23,13.45,0.03399606707209188
HB_PAN,5,3,24,12.074000000000002,0.030518105117355945
HB_PAN,5,4,1,12.702,0.029875811459215355
HB_PAN,5,4,2,11.569999999999999,0.027213284410574842
HB_PAN,5,4,3,10.638000000000002,0.025021168501270116
HB_PAN,5,4,4,11.038,0.02596199077994167
HB_PAN,5,4,5,12.434000000000001,0.029245460532505416
HB_PAN,5,4,6,15.604,0.03670147709097751
HB_PAN,5,4,7,17.712,0.04165961049957663
HB_PAN,5,4,8,17.422,0.040977514347539754
HB_PAN,5,4,9,18.29,0.043019098692257035
HB_PAN,5,4,10,18.438,0.04336720293536551
HB_PAN,5,4,11,18.984,0.04465142534575219
HB_PAN,5,4,12,19.654,0.04622730266252705
HB_PAN,5,4,13,19.642000000000003,0.046199077994166914
HB_PAN,5,4,14,23.268,0.05472763195032459
HB_PAN,5,4,15,23.612,0.05553673910998212
HB_PAN,5,4,16,26.022000000000002,0.061205193338978274
HB_PAN,5,4,17,26.913999999999998,0.06330322702041584
HB_PAN,5,4,18,20.966,0.049313199736569766
HB_PAN,5,4,19,18.672,0.04391758396838838
HB_PAN,5,4,20,18.476,0.04345658105183931
HB_PAN,5,4,21,18.137999999999998,0.04266158622636184
HB_PAN,5,4,22,16.538,0.038898297111675605
HB_PAN,5,4,23,16.142000000000003,0.03796688305579077
HB_PAN,5,4,24,12.284,0.02889265217800358
HB_PAN,5,5,1,11.535,0.026285955187402794
HB_PAN,5,5,2,10.97,0.024998433325167636
HB_PAN,5,5,3,11.7725,0.0268271701294928
HB_PAN,5,5,4,13.1,0.02985227680580638
HB_PAN,5,5,5,15.015,0.03421617833886892
HB_PAN,5,5,6,16.065,0.03660891808284577
HB_PAN,5,5,7,18.490000000000002,0.0421350074915542
HB_PAN,5,5,8,19.095,0.0435136813440361
HB_PAN,5,5,9,20.995,0.04784340088075611
HB_PAN,5,5,10,21.5575,0.04912522574360085
HB_PAN,5,5,11,21.8275,0.04974050167776632
HB_PAN,5,5,12,21.9275,0.04996838165338316
HB_PAN,5,5,13,20.4,0.04648751502583589
HB_PAN,5,5,14,20.085,0.04576969310264284
HB_PAN,5,5,15,18.9925,0.043280104369028835
HB_PAN,5,5,16,26.4175,0.0602001925585794
HB_PAN,5,5,17,27.549999999999997,0.06278093328244014
HB_PAN,5,5,18,22.335,0.0508969925540218
HB_PAN,5,5,19,17.465,0.039799237741481565
HB_PAN,5,5,20,15.6125,0.035577761193179555
HB_PAN,5,5,21,20.2175,0.04607163407033516
HB_PAN,5,5,22,17.607499999999998,0.040123966706735556
HB_PAN,5,5,23,15.7875,0.035976551150509024
HB_PAN,5,5,24,14.0075,0.03192028758452923
HB_PAN,5,6,1,14.057500000000001,0.03164606830102879
HB_PAN,5,6,2,13.5625,0.03053173048783233
HB_PAN,5,6,3,14.7075,0.033109340176943336
HB_PAN,5,6,4,14.64,0.03295738502059836
HB_PAN,5,6,5,14.7825,0.03327817923954886
HB_PAN,5,6,6,15.8275,0.03563067017851917
HB_PAN,5,6,7,17.365000000000002,0.03909187096193242
HB_PAN,5,6,8,17.7,0.039846018774903756
HB_PAN,5,6,9,19.715,0.04438216159023885
HB_PAN,5,6,10,19.4275,0.04373494518358433
HB_PAN,5,6,11,20.3,0.04569910627856194
HB_PAN,5,6,12,20.7725,0.046762792372976744
HB_PAN,5,6,13,20.3475,0.04580603768487877
HB_PAN,5,6,14,26.5975,0.05987595956867247
HB_PAN,5,6,15,27.26,0.06136737128835461
HB_PAN,5,6,16,31.077499999999997,0.06996127957497579
HB_PAN,5,6,17,36.255,0.0816168028635105
HB_PAN,5,6,18,29.89,0.06728799441705499
HB_PAN,5,6,19,21.3075,0.04796717768622948
HB_PAN,5,6,20,17.974999999999998,0.04046509533779068
HB_PAN,5,6,21,13.9475,0.03139843767587402
HB_PAN,5,6,22,7.430000000000001,0.01672632313545395
HB_PAN,5,6,23,5.007499999999999,0.011272821413295511
HB_PAN,5,6,24,4.257499999999999,0.009584430787240267
HB_PAN,6,0,1,14.4775,0.02560044560955231
HB_PAN,6,0,2,14.482500000000002,0.025609287068923597
HB_PAN,6,0,3,14.3175,0.02531751890967123
HB_PAN,6,0,4,14.512500000000001,0.0256623358251513
HB_PAN,6,0,5,13.9175,0.024610202159968522
HB_PAN,6,0,6,15.782499999999999,0.027908066505457386
HB_PAN,6,0,7,17.8075,0.03148885755082734
HB_PAN,6,0,8,18.3625,0.032470259541039846
HB_PAN,6,0,9,18.642500000000002,0.03296538126583174
HB_PAN,6,0,10,19.5975,0.034654100005746945
HB_PAN,6,0,11,21.93,0.03877864080245085
HB_PAN,6,0,12,24.3325,0.04302696203035273
HB_PAN,6,0,13,28.145,0.049768574800956644
HB_PAN,6,0,14,33.7,0.05959143616245297
HB_PAN,6,0,15,38.725,0.06847710283059322
HB_PAN,6,0,16,44.9125,0.07941840880255695
HB_PAN,6,0,17,44.8525,0.07931231129010154
HB_PAN,6,0,18,33.1525,0.0586232963612974
HB_PAN,6,0,19,28.19,0.0498481479352982
HB_PAN,6,0,20,25.372500000000002,0.04486598557957976
HB_PAN,6,0,21,24.47,0.04327010216306303
HB_PAN,6,0,22,20.305,0.0359051665067836
HB_PAN,6,0,23,18.955,0.03351797247653697
